,sid,year,Cause Name,state,deaths
9125,row-5dap.n679-y3n8,2002,Kidney disease,Missouri,1076
9126,row-r7he_jiw2~ynn2,2002,Kidney disease,Montana,105
9127,row-w7f8.spaq.7yhd,2002,Kidney disease,Nebraska,277
9128,row-xbat.mswe~apej,2002,Kidney disease,Nevada,372
9129,row-8ncq_2hvw.m2ae,2002,Kidney disease,New Hampshire,141
9130,row-tsia-i6s7-xgum,2002,Kidney disease,New Jersey,1662
9131,row-8iir.fxbi~4p4x,2002,Kidney disease,New Mexico,220
9132,row-q6px-bbas-6chq,2002,Kidney disease,New York,2465
9133,row-bqvu_khat~kxn6,2002,Kidney disease,North Carolina,1437
9134,row-marf~wiw5~azuc,2002,Kidney disease,North Dakota,57
9135,row-9ezc.yf3d-3hx6,2002,Kidney disease,Ohio,2027
9136,row-nzm5-fa6d.dtak,2002,Kidney disease,Oklahoma,500
9137,row-rn67_f87a~pdqp,2002,Kidney disease,Oregon,266
9138,row-xxs5-yiba_ceb4,2002,Kidney disease,Pennsylvania,2944
9139,row-ibk5.dkck~gzva,2002,Kidney disease,Rhode Island,142
9140,row-epsk~q49i_ry3x,2002,Kidney disease,South Carolina,781
9141,row-zzws~uxdd-8p2d,2002,Kidney disease,South Dakota,128
9142,row-56u3.5jr9.id25,2002,Kidney disease,Tennessee,586
9143,row-brn5.uw83_v8sy,2002,Kidney disease,Texas,2166
9144,row-rps5.574n~49hy,2002,Kidney disease,United States,40974
9145,row-qdmw_w7m6.uu88,2002,Kidney disease,Utah,184
9146,row-fvj8_yt63_pi5n,2002,Kidney disease,Vermont,53
9147,row-sy42~j9na.djsz,2002,Kidney disease,Virginia,1236
9148,row-qrew~qfej_fidn,2002,Kidney disease,Washington,306
9149,row-n9i9.jm3v_nde4,2002,Kidney disease,West Virginia,462
9150,row-e2i8_b8g8-sija,2002,Kidney disease,Wisconsin,852
9151,row-nn85-qyg7_63t4,2002,Kidney disease,Wyoming,43
9152,row-63yk~rpcy_2bvv,2001,Unintentional injuries,Alabama,2211
9153,row-9yab.9na3.m864,2001,Unintentional injuries,Alaska,345
9154,row-gmw3.aj7h.ybug,2001,Unintentional injuries,Arizona,2475
9155,row-siud~q2mf~wcam,2001,Unintentional injuries,Arkansas,1277
9156,row-qwwr_3bvk-jdh9,2001,Unintentional injuries,California,8132
9157,row-3qcp~mxbp.sye7,2001,Unintentional injuries,Colorado,1720
9158,row-e4kq_iuis-ccwh,2001,Unintentional injuries,Connecticut,1056
9159,row-8g52.fei5~ea3y,2001,Unintentional injuries,Delaware,290
9160,row-f6gn-xq43.7p77,2001,Unintentional injuries,District of Columbia,223
9161,row-c4k6.n3gf~c6rd,2001,Unintentional injuries,Florida,6969
9162,row-wjyx_iir2-67x9,2001,Unintentional injuries,Georgia,3396
9163,row-m3sb.7qzi.wi88,2001,Unintentional injuries,Hawaii,372
9164,row-r2ay~kctp.hwea,2001,Unintentional injuries,Idaho,568
9165,row-egtk~axma.82uw,2001,Unintentional injuries,Illinois,4077
9166,row-e9fs~h8un_xre6,2001,Unintentional injuries,Indiana,2185
9167,row-wkag_v4sf.tn9v,2001,Unintentional injuries,Iowa,1051
9168,row-v3v5~5s4s-2e5x,2001,Unintentional injuries,Kansas,1156
9169,row-wnq6.5mzb-ersc,2001,Unintentional injuries,Kentucky,1990
9170,row-dggq_8jtv-dy6n,2001,Unintentional injuries,Louisiana,2029
9171,row-icr5-6kbe_b72q,2001,Unintentional injuries,Maine,490
9172,row-mi53-ghnf.e6sf,2001,Unintentional injuries,Maryland,1339
9173,row-crag-jquj.uiq6,2001,Unintentional injuries,Massachusetts,1506
9174,row-g6xr.8eny_c3ma,2001,Unintentional injuries,Michigan,3291
9175,row-3squ.3jxn-hknn,2001,Unintentional injuries,Minnesota,1797
9176,row-43ws.izmw-qi6x,2001,Unintentional injuries,Mississippi,1571
9177,row-h7nr-fbvd.qada,2001,Unintentional injuries,Missouri,2455
9178,row-byy2_5are_njzg,2001,Unintentional injuries,Montana,468
9179,row-uqcs_uag8.juqe,2001,Unintentional injuries,Nebraska,633
9180,row-43nm~cv3x_qprm,2001,Unintentional injuries,Nevada,739
9181,row-snny.rsn7_dd8w,2001,Unintentional injuries,New Hampshire,374
9182,row-8va9_ibut_ckzz,2001,Unintentional injuries,New Jersey,2405
9183,row-4btf~e2ts.jqq2,2001,Unintentional injuries,New Mexico,1020
9184,row-pt9p_z24a~z4uj,2001,Unintentional injuries,New York,4982
9185,row-sqhp~zx3q~67n4,2001,Unintentional injuries,North Carolina,3438
9186,row-nuuj-z9jb~2anm,2001,Unintentional injuries,North Dakota,238
9187,row-49bi.batm~pdpt,2001,Unintentional injuries,Ohio,3857
9188,row-rhfq.2was-jcuh,2001,Unintentional injuries,Oklahoma,1700
9189,row-urpb~v7u9.v9q3,2001,Unintentional injuries,Oregon,1313
9190,row-jjxr-8372-hedz,2001,Unintentional injuries,Pennsylvania,4552
9191,row-t8hx-cycd-rudx,2001,Unintentional injuries,Rhode Island,293
9192,row-a7jt_vd3e.yrd4,2001,Unintentional injuries,South Carolina,1960
9193,row-pt43~dkt2_jkuj,2001,Unintentional injuries,South Dakota,382
9194,row-g4qx.knsd_rbi4,2001,Unintentional injuries,Tennessee,2709
9195,row-fwrk.seeg-q4hg,2001,Unintentional injuries,Texas,7920
9196,row-4t5c_w95i_agbf,2001,Unintentional injuries,United States,101537
9197,row-9sqj-xudt~zdtk,2001,Unintentional injuries,Utah,643
9198,row-smi6-dgxj_sc5a,2001,Unintentional injuries,Vermont,230
9199,row-wi8c_ki5n~7e8r,2001,Unintentional injuries,Virginia,2432
9200,row-jd56~nttx-kc9g,2001,Unintentional injuries,Washington,2072
9201,row-ngvi_db8r~ppmb,2001,Unintentional injuries,West Virginia,834
9202,row-6i2e.g349.85zw,2001,Unintentional injuries,Wisconsin,2100
9203,row-wkji~qvni-mypq,2001,Unintentional injuries,Wyoming,272
9204,row-8rnn-iqtf.5jmx,2001,All causes,Alabama,45316
9205,row-ezir.sje4_6rdb,2001,All causes,Alaska,2974
9206,row-7kw7-hj7b_jsw7,2001,All causes,Arizona,41058
9207,row-8vu4~ng2y-8xtb,2001,All causes,Arkansas,27759
9208,row-ajpv~erbd.sd99,2001,All causes,California,234044
9209,row-95fc-zz6b_c4ye,2001,All causes,Colorado,28294
9210,row-rem9-rnab.yjjh,2001,All causes,Connecticut,29827
9211,row-44kw.h742.32pi,2001,All causes,Delaware,7112
9212,row-4w3c~uqid-i6zm,2001,All causes,District of Columbia,5951
9213,row-k8cb.bqb3-m8np,2001,All causes,Florida,167269
9214,row-prsm~xgvv_hvd6,2001,All causes,Georgia,64485
9215,row-mtvb.g4dw-dm6c,2001,All causes,Hawaii,8394
9216,row-rrej_rpuh~4gix,2001,All causes,Idaho,9753
9217,row-4e2x.q6wm_45ij,2001,All causes,Illinois,105430
9218,row-k37f.i4k2_zz2t,2001,All causes,Indiana,55198
9219,row-w6dd~d9zq-t62h,2001,All causes,Iowa,27791
9220,row-akht.f8xh.mbzm,2001,All causes,Kansas,24647
9221,row-xuxi-eygk_rgrp,2001,All causes,Kentucky,39861
9222,row-stre_uiee_iwhx,2001,All causes,Louisiana,41757
9223,row-cgki~7a7c_ypgz,2001,All causes,Maine,12421
9224,row-8sib-gw8c_ytkd,2001,All causes,Maryland,43839
9225,row-8tuv-48yq.pj4e,2001,All causes,Massachusetts,56754
9226,row-6xde_nf2c-fftu,2001,All causes,Michigan,86424
9227,row-wq9p~pib6~xuib,2001,All causes,Minnesota,37735
9228,row-rrin~k2wp_9zue,2001,All causes,Mississippi,28259
9229,row-4nrb.htsc-69n2,2001,All causes,Missouri,54982
9230,row-ehyn_z9fv.bp7b,2001,All causes,Montana,8265
9231,row-4cmn_r49z.39tf,2001,All causes,Nebraska,15174
9232,row-bzn4.nhk6-czdu,2001,All causes,Nevada,16285
9233,row-a34c~6p33-4hqq,2001,All causes,New Hampshire,9815
9234,row-eekx-f9n8~6mbu,2001,All causes,New Jersey,74710
9235,row-9qra_jpsu_wdpf,2001,All causes,New Mexico,14129
9236,row-eqh9-ymx9-pwnr,2001,All causes,New York,159240
9237,row-9r35.juxe_ps8s,2001,All causes,North Carolina,70934
9238,row-qeqs.775z.f9kn,2001,All causes,North Dakota,6048
9239,row-8rtj.addy_hxgw,2001,All causes,Ohio,108027
9240,row-swr3~qane_wntk,2001,All causes,Oklahoma,34682
9241,row-4erm_3ae3~4a3a,2001,All causes,Oregon,30158
9242,row-bhfg~frf2~d8n6,2001,All causes,Pennsylvania,129729
9243,row-cq2g-4477-c4iv,2001,All causes,Rhode Island,10021
9244,row-pjqg.ynpw-qe8j,2001,All causes,South Carolina,36612
9245,row-exgc~9ssa-xwwc,2001,All causes,South Dakota,6923
9246,row-fi8k~6kbg.q685,2001,All causes,Tennessee,55151
9247,row-6hv2.5udd_be7h,2001,All causes,Texas,152779
9248,row-7vhd.mtcj.n4pm,2001,All causes,United States,2416425
9249,row-y57f-xnix.6rjh,2001,All causes,Utah,12662
9250,row-a4ux_jthm-cswv,2001,All causes,Vermont,5201
9251,row-yhri.etbr.4gfz,2001,All causes,Virginia,56280
9252,row-bkwe~mi2s-x4hs,2001,All causes,Washington,44642
9253,row-zy74.icrb_tdap,2001,All causes,West Virginia,20967
9254,row-69mt-ptvh~shur,2001,All causes,Wisconsin,46628
9255,row-4jju-2a9g.y82x,2001,All causes,Wyoming,4029
9256,row-uh4m.eh6v_g4ek,2001,Alzheimer's disease,Alabama,1103
9257,row-mp7u~mjxz_2tdx,2001,Alzheimer's disease,Alaska,44
9258,row-4zbr.nkgu_vrbk,2001,Alzheimer's disease,Arizona,1108
9259,row-c4ec-vsps~82km,2001,Alzheimer's disease,Arkansas,452
9260,row-4tes.a5vp_twbs,2001,Alzheimer's disease,California,4935
9261,row-hmzy~5q6n-946g,2001,Alzheimer's disease,Colorado,852
9262,row-ar4d~h8jh.snkm,2001,Alzheimer's disease,Connecticut,573
9263,row-nvzh.u359~t2wm,2001,Alzheimer's disease,Delaware,135
9264,row-jvzi-5583~r446,2001,Alzheimer's disease,District of Columbia,99
9265,row-9uzt_srh8_vc6b,2001,Alzheimer's disease,Florida,3643
9266,row-syje.xiz9-hvzq,2001,Alzheimer's disease,Georgia,1419
9267,row-3ppr~36qd_ncqp,2001,Alzheimer's disease,Hawaii,122
9268,row-q6y3-k33q_qw2e,2001,Alzheimer's disease,Idaho,294
9269,row-n7yc~qsvq_eftv,2001,Alzheimer's disease,Illinois,2163
9270,row-baaj_33bc.dhd3,2001,Alzheimer's disease,Indiana,1231
9271,row-8ija.ri4a-v6y2,2001,Alzheimer's disease,Iowa,863
9272,row-f5wn-qh2f_rfre,2001,Alzheimer's disease,Kansas,642
9273,row-evc3~2xz3_wm4b,2001,Alzheimer's disease,Kentucky,966
9274,row-wn3g-nx25.76qx,2001,Alzheimer's disease,Louisiana,957
9275,row-8vtm.futr~wjeh,2001,Alzheimer's disease,Maine,471
9276,row-a3q2_c6h9~ip67,2001,Alzheimer's disease,Maryland,948
9277,row-2uay-dvbm_6wyb,2001,Alzheimer's disease,Massachusetts,1533
9278,row-hrtf-suzc-v9pj,2001,Alzheimer's disease,Michigan,1803
9279,row-e9kd_8tmp.5g79,2001,Alzheimer's disease,Minnesota,1173
9280,row-2nt6.i6wa~m9tk,2001,Alzheimer's disease,Mississippi,449
9281,row-ikxs_gyg5~a2df,2001,Alzheimer's disease,Missouri,1106
9282,row-shr8.mzy9~bstm,2001,Alzheimer's disease,Montana,249
9283,row-6kmi~xt4g.pm8c,2001,Alzheimer's disease,Nebraska,430
9284,row-ngej-ne3i_72uj,2001,Alzheimer's disease,Nevada,211
9285,row-8a6j.kfri_ueki,2001,Alzheimer's disease,New Hampshire,305
9286,row-7cyi_kzm7-437f,2001,Alzheimer's disease,New Jersey,1376
9287,row-2vue_e9bg~jsbw,2001,Alzheimer's disease,New Mexico,297
9288,row-tvhh_gt8f.6bc6,2001,Alzheimer's disease,New York,1705
9289,row-bti6~gq8m~q5fy,2001,Alzheimer's disease,North Carolina,1786
9290,row-929s.h48r_byva,2001,Alzheimer's disease,North Dakota,224
9291,row-r5qu~725t.6rwn,2001,Alzheimer's disease,Ohio,2367
9292,row-jfur-mdhp_shub,2001,Alzheimer's disease,Oklahoma,682
9293,row-pxwa-msrg~mmqx,2001,Alzheimer's disease,Oregon,1030
9294,row-tvr2_7ye8~efy2,2001,Alzheimer's disease,Pennsylvania,2753
9295,row-e6kb~jbz4-z9wb,2001,Alzheimer's disease,Rhode Island,251
9296,row-ziru~fzc2_7knj,2001,Alzheimer's disease,South Carolina,881
9297,row-v7xb.43wx_2ywr,2001,Alzheimer's disease,South Dakota,156
9298,row-qr5p~4ucf.uafz,2001,Alzheimer's disease,Tennessee,1148
9299,row-besy.jck4_v87p,2001,Alzheimer's disease,Texas,3439
9300,row-fecd~naj2_r2z6,2001,Alzheimer's disease,United States,53852
9301,row-ya4r_w32a_dpdh,2001,Alzheimer's disease,Utah,314
9302,row-5p4z_9ijj_vaut,2001,Alzheimer's disease,Vermont,149
9303,row-68cn.swvw~kamu,2001,Alzheimer's disease,Virginia,1184
9304,row-8usy_5mbe~z276,2001,Alzheimer's disease,Washington,2050
9305,row-wxse~3k9k_5wi4,2001,Alzheimer's disease,West Virginia,398
9306,row-y7a7-2dwe_2amz,2001,Alzheimer's disease,Wisconsin,1269
9307,row-kiab.w3xh_u6mm,2001,Alzheimer's disease,Wyoming,114
9308,row-iy3w_tmhh~cxpf,2001,Stroke,Alabama,2998
9309,row-xr8n-bwtx_65kf,2001,Stroke,Alaska,158
9310,row-refb~nugv~k3at,2001,Stroke,Arizona,2480
9311,row-gqbw_hvs3~nd3e,2001,Stroke,Arkansas,2256
9312,row-nm42_pv8n~myr3,2001,Stroke,California,18088
9313,row-vwvv-ri6w-xe3n,2001,Stroke,Colorado,1825
9314,row-uqtk~7xhc.zdnp,2001,Stroke,Connecticut,2003
9315,row-p9uh~zh3v~zcid,2001,Stroke,Delaware,383
9316,row-qpmq~b9kn.6ws4,2001,Stroke,District of Columbia,265
9317,row-kcc2_33hf.cs42,2001,Stroke,Florida,10414
9318,row-bnka.4q2v~vax6,2001,Stroke,Georgia,4312
9319,row-mj3g-xw3p-ekeq,2001,Stroke,Hawaii,766
9320,row-mwh3-va23.9mr9,2001,Stroke,Idaho,781
9321,row-jgk3-kqyx~dpdi,2001,Stroke,Illinois,7230
9322,row-xgwe~tgtu_nkba,2001,Stroke,Indiana,3877
9323,row-tave_7662-h2sy,2001,Stroke,Iowa,2218
9324,row-nfnv.vfrb_nrcj,2001,Stroke,Kansas,1848
9325,row-gzi4.zwdi_cs7z,2001,Stroke,Kentucky,2557
9326,row-6w5i-h4fm-78vn,2001,Stroke,Louisiana,2638
9327,row-qqin~nc47~pcz6,2001,Stroke,Maine,822
9328,row-4c88.kmnb-qnv9,2001,Stroke,Maryland,2882
9329,row-ya7y-439z_5w5h,2001,Stroke,Massachusetts,3535
9330,row-bsxz~6e8n.7z6d,2001,Stroke,Michigan,5701
9331,row-dgdd.t25x_rk43,2001,Stroke,Minnesota,2727
9332,row-9bqp.i92v-r7ax,2001,Stroke,Mississippi,1935
9333,row-96mi_sc92-fv3g,2001,Stroke,Missouri,3796
9334,row-mfex-kiu9~j7qd,2001,Stroke,Montana,578
9335,row-d8db_2uf3~unmf,2001,Stroke,Nebraska,1130
9336,row-f45f.dgp3~ea8r,2001,Stroke,Nevada,913
9337,row-n9ra_qnih_e29z,2001,Stroke,New Hampshire,633
9338,row-qbg8-w83z~qnvq,2001,Stroke,New Jersey,4007
9339,row-r4jy.ep2d~bi3n,2001,Stroke,New Mexico,824
9340,row-5hf3-ru9h.zmhs,2001,Stroke,New York,7706
9341,row-2s3w~5i9m_k3qu,2001,Stroke,North Carolina,5401
9342,row-3xcx-4aw8_ie7w,2001,Stroke,North Dakota,507
9343,row-qjju.xndp.yvfg,2001,Stroke,Ohio,6891
9344,row-yn24~fzxn_4gdb,2001,Stroke,Oklahoma,2384
9345,row-pv69~krw9.vnmz,2001,Stroke,Oregon,2588
9346,row-rym6~x8tb-csw7,2001,Stroke,Pennsylvania,8619
9347,row-8389_bq2q-mcu3,2001,Stroke,Rhode Island,614
9348,row-i7gn-mt42_3jk7,2001,Stroke,South Carolina,2832
9349,row-dgyw-kjjj~v2h7,2001,Stroke,South Dakota,490
9350,row-qzvj-gs6v-9ec2,2001,Stroke,Tennessee,4037
9351,row-jyx2_vgkh_fusp,2001,Stroke,Texas,10612
9352,row-if4j~meuq_iqm4,2001,Stroke,United States,163538
9353,row-hdet.8f35.zdcy,2001,Stroke,Utah,870
9354,row-u9v3_j6fw~9yrb,2001,Stroke,Vermont,323
9355,row-thir-fp4k~k5sx,2001,Stroke,Virginia,4129
9356,row-qdi2-iw62.ui4j,2001,Stroke,Washington,3765
9357,row-dzvi~upih_37zs,2001,Stroke,West Virginia,1272
9358,row-bpap_upd3~sc5n,2001,Stroke,Wisconsin,3658
9359,row-aimc_ytyr-6zv3,2001,Stroke,Wyoming,260
9360,row-tmzv~v294-9n7z,2001,CLRD,Alabama,2204
9361,row-pcre-rgty~5cin,2001,CLRD,Alaska,147
9362,row-t5dp~tv5t-9hg7,2001,CLRD,Arizona,2499
9363,row-njmv~2fpv.rn4u,2001,CLRD,Arkansas,1368
9364,row-233w.3i3f_7pkw,2001,CLRD,California,12965
9365,row-qh6t~pnbe.5v6p,2001,CLRD,Colorado,1836
9366,row-txm5~xgcg-yrfc,2001,CLRD,Connecticut,1486
9367,row-vu9u-xk33-iwzs,2001,CLRD,Delaware,306
9368,row-b9k8~z46r~n5rx,2001,CLRD,District of Columbia,150
9369,row-aqv3_pgcj~4hiq,2001,CLRD,Florida,8954
9370,row-edpn_vig5.meex,2001,CLRD,Georgia,3097
9371,row-xpfk_sprc.hr6k,2001,CLRD,Hawaii,280
9372,row-xzif_ekqu.ba9x,2001,CLRD,Idaho,581
9373,row-v9fk_2t3g-mphc,2001,CLRD,Illinois,4776
9374,row-22cp~k5dt_29mj,2001,CLRD,Indiana,3136
9375,row-ccvs.973e~qrfx,2001,CLRD,Iowa,1552
9376,row-e7xq.vp7h_3ukj,2001,CLRD,Kansas,1444
9377,row-gwj7.7q4b_z9fs,2001,CLRD,Kentucky,2265
9378,row-2pq8~3ts5.wygt,2001,CLRD,Louisiana,1763
9379,row-7jmz_92cz.sv55,2001,CLRD,Maine,800
9380,row-3fh2_wuqq_ftxg,2001,CLRD,Maryland,1907
9381,row-v4e4.649u_heui,2001,CLRD,Massachusetts,2810
9382,row-xthe_2fqg~8b52,2001,CLRD,Michigan,4148
9383,row-8ebu.xj52-jyn9,2001,CLRD,Minnesota,1909
9384,row-ek58-24gs~2pra,2001,CLRD,Mississippi,1333
9385,row-xesz_8jxg_6fkq,2001,CLRD,Missouri,2882
9386,row-wrfr.swvw-hr9j,2001,CLRD,Montana,583
9387,row-6f9m_672a.p3gh,2001,CLRD,Nebraska,882
9388,row-eaar_gbwb.gxsz,2001,CLRD,Nevada,1136
9389,row-8ng6~6mp7_rurt,2001,CLRD,New Hampshire,616
9390,row-4p97~hmr4_pasw,2001,CLRD,New Jersey,2911
9391,row-tm75-ibr3.fzyt,2001,CLRD,New Mexico,775
9392,row-y8g8_xugz_nrwz,2001,CLRD,New York,6906
9393,row-xy3w_iips_cd3b,2001,CLRD,North Carolina,3514
9394,row-u7ct_qjsi_ai92,2001,CLRD,North Dakota,308
9395,row-a3rn-vkb7_qeh7,2001,CLRD,Ohio,5881
9396,row-kqk9-wrqr-ugqj,2001,CLRD,Oklahoma,1922
9397,row-jdg2-6dvq-jgp9,2001,CLRD,Oregon,1726
9398,row-fybg_4hfc-8yvx,2001,CLRD,Pennsylvania,5845
9399,row-gj72_ta6i~k26t,2001,CLRD,Rhode Island,511
9400,row-g7hb~m4mf-awuj,2001,CLRD,South Carolina,1731
9401,row-22fe~h7w4-dxmw,2001,CLRD,South Dakota,362
9402,row-nxv2-ajuw-df6m,2001,CLRD,Tennessee,2941
9403,row-xpyz~jxrx-kiy8,2001,CLRD,Texas,7739
9404,row-taak~jdv8.9ik7,2001,CLRD,United States,123013
9405,row-mjt6_cdiu-m82x,2001,CLRD,Utah,525
9406,row-ssdz_urvr-tj2f,2001,CLRD,Vermont,305
9407,row-xxrt.8d8q.uuqr,2001,CLRD,Virginia,2744
9408,row-uqrh.e5ar-eavg,2001,CLRD,Washington,2634
9409,row-pzjy_dd2h~rjnx,2001,CLRD,West Virginia,1273
9410,row-pzti.pcqs~5iww,2001,CLRD,Wisconsin,2375
9411,row-da77.a5ya~e2ra,2001,CLRD,Wyoming,270
9412,row-4ez5.9pbz-vyjf,2001,Diabetes,Alabama,1344
9413,row-ech6-5838-rwui,2001,Diabetes,Alaska,80
9414,row-sefx~iemv~444y,2001,Diabetes,Arizona,1058
9415,row-yhax~9juv_hspz,2001,Diabetes,Arkansas,756
9416,row-3xxk_rshd.pe3w,2001,Diabetes,California,6395
9417,row-ynar~fdmt_hgwi,2001,Diabetes,Colorado,667
9418,row-pqra-in5d_dsur,2001,Diabetes,Connecticut,759
9419,row-gsex-cvcb_ybax,2001,Diabetes,Delaware,218
9420,row-ta9y~gibn-xqv3,2001,Diabetes,District of Columbia,209
9421,row-bvrc.i23h~6mr2,2001,Diabetes,Florida,4631
9422,row-gvm2_e9u2~7nie,2001,Diabetes,Georgia,1475
9423,row-m3rm-bkzk~nzvb,2001,Diabetes,Hawaii,173
9424,row-fykc~23hg_m8wj,2001,Diabetes,Idaho,318
9425,row-epgi~gn9m~9789,2001,Diabetes,Illinois,3092
9426,row-kmpt-ivg7-wqmj,2001,Diabetes,Indiana,1677
9427,row-pvaq.s84m~eryc,2001,Diabetes,Iowa,709
9428,row-kwht-tq43~ir8m,2001,Diabetes,Kansas,721
9429,row-uyhv.b24x_gg7z,2001,Diabetes,Kentucky,1099
9430,row-4sap~y54z_aykh,2001,Diabetes,Louisiana,1734
9431,row-vgyy_pduu_2w48,2001,Diabetes,Maine,398
9432,row-vnjm.z9qc.6bmy,2001,Diabetes,Maryland,1458
9433,row-vikb-43kz~xa3f,2001,Diabetes,Massachusetts,1422
9434,row-f7gh.32x8-jiy9,2001,Diabetes,Michigan,2655
9435,row-8z5q-f28k.kyjh,2001,Diabetes,Minnesota,1213
9436,row-f627~kr8d.s883,2001,Diabetes,Mississippi,661
9437,row-q3q6_wmkg.3uet,2001,Diabetes,Missouri,1535
9438,row-hq7w-4e25_pgad,2001,Diabetes,Montana,229
9439,row-qatf.dffk~thqp,2001,Diabetes,Nebraska,400
9440,row-gaqx~s74s-pbpr,2001,Diabetes,Nevada,322
9441,row-gaat.mvmp~4s9p,2001,Diabetes,New Hampshire,291
9442,row-4tbs~2ecs_dsi7,2001,Diabetes,New Jersey,2556
9443,row-m8x2.xx4j~psva,2001,Diabetes,New Mexico,538
9444,row-63sz~86dy~ffvq,2001,Diabetes,New York,3844
9445,row-98c4-su67~qjdd,2001,Diabetes,North Carolina,2181
9446,row-iv3i.umn7-2ymk,2001,Diabetes,North Dakota,196
9447,row-vjta.txsv.8f3d,2001,Diabetes,Ohio,3750
9448,row-u7ua.skxg-22rd,2001,Diabetes,Oklahoma,1065
9449,row-85a4_jxn5.6xd3,2001,Diabetes,Oregon,1011
9450,row-qqcg-umk6-pykn,2001,Diabetes,Pennsylvania,3826
9451,row-3rzm_r3s4-g7nz,2001,Diabetes,Rhode Island,265
9452,row-4rie_vrmq~upjn,2001,Diabetes,South Carolina,1088
9453,row-2bu9.qads_yikq,2001,Diabetes,South Dakota,212
9454,row-5537~iy9r_5wb5,2001,Diabetes,Tennessee,1746
9455,row-pphy_rrnq-28yi,2001,Diabetes,Texas,5456
9456,row-wkrt_daas~4sn7,2001,Diabetes,United States,71372
9457,row-tt57_ea2b.5v95,2001,Diabetes,Utah,509
9458,row-rptz.zj9j_anfg,2001,Diabetes,Vermont,155
9459,row-8c58~2p2j~vtdy,2001,Diabetes,Virginia,1613
9460,row-4zs7~6jw6.q8r8,2001,Diabetes,Washington,1403
9461,row-7fne~wjzd.u53h,2001,Diabetes,West Virginia,802
9462,row-n9d4.efei-z37n,2001,Diabetes,Wisconsin,1337
9463,row-fjdp.j3sd.y4xh,2001,Diabetes,Wyoming,120
9464,row-9f3w~ruay.sv2e,2001,Heart disease,Alabama,13207
9465,row-t9pf-wie8-kbts,2001,Heart disease,Alaska,603
9466,row-4pqb_t9wx_eujb,2001,Heart disease,Arizona,10588
9467,row-xu4f~uiwu_db92,2001,Heart disease,Arkansas,8263
9468,row-w8ic_5yj4-dhxf,2001,Heart disease,California,68234
9469,row-vmx7~kij3.kh7i,2001,Heart disease,Colorado,6293
9470,row-a9ri_m46y-cte2,2001,Heart disease,Connecticut,8582
9471,row-fqtu~dtkv_8bja,2001,Heart disease,Delaware,2033
9472,row-icvn_m3v2-phmn,2001,Heart disease,District of Columbia,1761
9473,row-n9in_8dwh-xwxz,2001,Heart disease,Florida,50629
9474,row-sskt_5sj6.dvbp,2001,Heart disease,Georgia,17478
9475,row-iz63_imse-8muc,2001,Heart disease,Hawaii,2310
9476,row-tdeu-apbj.x298,2001,Heart disease,Idaho,2489
9477,row-yx87-qbf4_vudn,2001,Heart disease,Illinois,30990
9478,row-mszi~n3wx_37xn,2001,Heart disease,Indiana,15682
9479,row-ve49.jk6j.geyr,2001,Heart disease,Iowa,8250
9480,row-wwvk-fg8f~gxwh,2001,Heart disease,Kansas,6716
9481,row-wgx8_w5jk~cvd5,2001,Heart disease,Kentucky,11808
9482,row-dqr2.by29.t7r4,2001,Heart disease,Louisiana,11474
9483,row-x4p7.3xpm~bg5u,2001,Heart disease,Maine,3272
9484,row-2zgc.uhmd-3t8s,2001,Heart disease,Maryland,12310
9485,row-nny2.jda7_9tgk,2001,Heart disease,Massachusetts,15144
9486,row-yehr.cyr7_rbf4,2001,Heart disease,Michigan,26896
9487,row-4d3b-b9k8.wzss,2001,Heart disease,Minnesota,8760
9488,row-gveb-fpjv~rywm,2001,Heart disease,Mississippi,9050
9489,row-qwkk-y6cs-et29,2001,Heart disease,Missouri,16633
9490,row-sh8n_8mq4_j369,2001,Heart disease,Montana,1970
9491,row-imee~xkqb.w25h,2001,Heart disease,Nebraska,4150
9492,row-f6rs-n38z.nyuw,2001,Heart disease,Nevada,4393
9493,row-dsxj.qsiu~3kik,2001,Heart disease,New Hampshire,2835
9494,row-pdqj.kngv.bweh,2001,Heart disease,New Jersey,22704
9495,row-scbj~88uf-jtcu,2001,Heart disease,New Mexico,3423
9496,row-k3du.bmif~28ar,2001,Heart disease,New York,56643
9497,row-bh9e-r5c4~8bv6,2001,Heart disease,North Carolina,18792
9498,row-ei56-pg7v~smke,2001,Heart disease,North Dakota,1700
9499,row-dbjs-hrj5_iugi,2001,Heart disease,Ohio,32453
9500,row-85x5~p9pn~zniv,2001,Heart disease,Oklahoma,10840
9501,row-8ccw-hb2j.revg,2001,Heart disease,Oregon,7075
9502,row-6r73~x2ti.kmwh,2001,Heart disease,Pennsylvania,39438
9503,row-i27v~2dbc-7riy,2001,Heart disease,Rhode Island,3076
9504,row-jmhu-64tt_rv29,2001,Heart disease,South Carolina,9471
9505,row-q77z_c6sr~jheh,2001,Heart disease,South Dakota,1985
9506,row-p5jf_k7hm-efhf,2001,Heart disease,Tennessee,15688
9507,row-46rw.2bew.bda7,2001,Heart disease,Texas,43199
9508,row-g3ni_6yxj.jy6z,2001,Heart disease,United States,700142
9509,row-tfzb_96ps.33ny,2001,Heart disease,Utah,2896
9510,row-q9sq~pvkw_vfur,2001,Heart disease,Vermont,1429
9511,row-7ps8-bubm-ptty,2001,Heart disease,Virginia,14913
9512,row-ssax_bes4_bhah,2001,Heart disease,Washington,11281
